Tags,Ticket,Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
,112044120,24/02/2024 03:59,28/02/2024 10:54,BTCUSD,Sell,0.010,0.00000,0.00000,50581.88000,59148.99000,0.0000,0.0000,-8567.1,-85.67,-2.97,"[so at -3.31% ]",0,04:06:54:32,0.0,0s,8882.62,24.27,-365.12,-3.6512000000000002,-8882.62,-88.82620000000001,-4.3,3.7,-8201.98,-82.02
,109661391,19/02/2024 01:12,28/02/2024 10:54,ETHUSD,Sell,0.020,0.00000,0.00000,2889.42000,3323.37000,0.0000,0.0000,-43395.0,-86.79,-2.92,"[so at 3.10% ]",0,09:09:41:57,1.7,3h 50m,49761.0,18.21,2593.0,0.0,-47168.0,-0.0,5.2,7.6,-45988.00,0.00
,107726897,13/02/2024 03:07,28/02/2024 10:54,BTCUSD,Sell,0.010,0.00000,0.00000,50210.81000,59164.88000,0.0000,0.0000,-8954.1,-89.54,-2.93,"[so at 2.89% ]",0,15:07:46:40,7.7,1d 4h ,10983.5,5.35,1729.81,17.2981,-9253.69,-92.5369,15.7,2.7,-10683.91,-106.84
,107586878,12/02/2024 19:19,28/02/2024 10:54,BTCUSD,Sell,0.010,0.00000,0.00000,50021.83000,59152.99000,0.0000,0.0000,-9131.2,-91.31,-2.90,"[so at 11.64% ]",0,15:15:35:24,7.5,1d 4h ,10983.5,6.13,1540.83,15.408299999999999,-9442.67,-94.4267,14.0,2.8,-10672.03,-106.72
,107571139,12/02/2024 17:39,28/02/2024 10:54,BTCUSD,Sell,0.010,0.00000,0.00000,49535.85000,59176.97000,0.0000,0.0000,-9641.1,-96.41,-2.97,"[so at 14.67% ]",0,15:17:14:39,3.2,12h 4m,10983.5,9.42,1054.85,10.548499999999999,-9928.65,-99.2865,9.6,2.6,-10695.95,-106.96
,107553532,12/02/2024 17:14,28/02/2024 10:54,BTCUSD,Sell,0.010,0.00000,0.00000,49049.55000,59187.89000,0.0000,0.0000,-10138.3,-101.38,-3.03,"[so at 15.26% ]",0,15:17:40:22,1.2,4h 31m,10983.5,18.35,568.55,5.685499999999999,-10414.95,-104.1495,5.2,2.5,-10706.85,-107.07
,107541412,12/02/2024 16:59,28/02/2024 10:54,BTCUSD,Sell,0.010,0.00000,0.00000,48803.77000,59193.95000,0.0000,0.0000,-10390.2,-103.90,-3.01,"[so at 13.55% ]",0,15:17:55:03,0.6,2h 16m,10983.5,33.11,322.77,3.2277,-10660.73,-106.6073,2.9,2.5,-10712.97,-107.13
,107211758,11/02/2024 14:13,28/02/2024 10:54,BTCUSD,Sell,0.010,0.00000,0.00000,48437.04000,59203.00000,0.0000,0.0000,-10766.0,-107.66,-3.02,"[so at 25.70% ]",0,16:20:40:35,5.4,21h 51m,11656.49,17.54,629.03,6.2903,-11027.46,-110.27459999999999,5.4,2.2,-11395.03,-113.95
,112715110,26/02/2024 18:13,28/02/2024 10:54,BTCUSD,Sell,0.020,0.00000,0.00000,53602.12000,59238.01000,0.0000,0.0000,-5635.9,-112.72,-3.07,"[so at 16.85% ]",0,01:16:40:41,1.7,41m,6088.2,25.97,225.82,4.5164,-5862.38,-117.2476,3.7,3.7,-5861.72,-117.23
,112684489,26/02/2024 18:01,28/02/2024 10:54,BTCUSD,Sell,0.020,0.00000,0.00000,52959.29000,59205.90000,0.0000,0.0000,-6246.6,-124.93,-3.29,"[so at 2.91% ]",0,01:16:52:38,0.0,0s,6505.21,10000.00,0.0,0.0,-6505.21,-130.1042,0.0,4.0,-6246.60,-124.93
,108663356,15/02/2024 16:31,28/02/2024 10:53,BTCUSD,Sell,0.020,0.00000,0.00000,52694.75000,59153.64000,0.0000,0.0000,-6458.9,-129.17,-3.29,"[so at 30.19% ]",0,12:18:22:23,85.5,10d 21h ,8647.5,3.61,1877.75,37.555,-6769.75,-135.395,21.7,3.6,-8336.65,-166.73
,112267714,24/02/2024 19:11,28/02/2024 10:53,BTCUSD,Sell,0.020,0.00000,0.00000,51278.09000,59217.33000,0.0000,0.0000,-7939.2,-158.79,-3.89,"[so at 41.88% ]",0,03:15:42:30,5.2,4h 33m,8517.5,24.75,331.09,6.6217999999999995,-8186.41,-163.7282,3.9,2.9,-8270.29,-165.41
,113505499,28/02/2024 10:48,28/02/2024 10:53,BTCUSD,Sell,1.000,0.00000,0.00000,58916.61000,59188.19000,0.0000,0.0000,-271.6,-271.58,-6.23,"[so at 40.47% ]",0,00:00:04:59,0.0,0s,340.99,344.83,0.0,0.0,-340.99,-340.99,0.0,20.3,-271.60,-271.60
,113504074,28/02/2024 10:46,28/02/2024 10:53,BTCUSD,Buy,1.000,0.00000,0.00000,59035.89000,59057.98000,0.0000,0.0000,22.1,22.09,0.51,"",0,00:00:06:39,100.0,6m,227.22,0.00,249.31,249.31,0.0,0.0,100.0,8.9,-227.21,-227.21
,113500733,28/02/2024 10:43,28/02/2024 10:46,BTCUSD,Buy,1.000,0.00000,0.00000,58903.55000,58980.10000,0.0000,0.0000,76.6,76.55,1.80,"",0,00:00:03:06,,,,,,,,,,,,
,113498678,28/02/2024 10:38,28/02/2024 10:42,BTCUSD,Buy,1.000,0.00000,0.00000,58742.62000,58820.42000,0.0000,0.0000,77.8,77.80,1.86,"",0,00:00:04:14,100.0,4m,458.58,0.00,536.38,536.38,0.0,0.0,100.0,14.5,-458.58,-458.58
,109472146,16/02/2024 20:11,28/02/2024 10:33,ETHUSD,Sell,0.010,0.00000,0.00000,2767.81000,3299.54000,0.0000,0.0000,-53173.0,-53.17,-1.26,"",0,11:14:22:19,1.8,5h 0m,59329.0,0.00,0.0,0.0,-59329.0,-0.0,0.0,10.4,-53173.00,0.00
,112808608,26/02/2024 22:05,27/02/2024 16:03,USOUSD,Buy,0.010,0.00000,0.00000,77.88300,78.09300,0.0000,0.0000,21.0,2.10,0.05,"",0,00:17:57:27,,,,,,,,,,,,
,113034506,27/02/2024 13:12,27/02/2024 15:54,USOUSD,Buy,0.010,0.00000,0.00000,77.42900,77.80300,0.0000,0.0000,37.4,3.74,0.09,"",0,00:02:41:53,,,,,,,,,,,,
,105234457,27/02/2024 04:09,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,800.00,0,"Deposit-TH-Xpay-CPS-APP",0,00:00:00:00,,,,,,,,,,,,
,105196255,26/02/2024 23:31,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,800.00,0,"Deposit-TH-Xpay-CPS-APP",0,00:00:00:00,,,,,,,,,,,,
,111429996,23/02/2024 11:46,26/02/2024 22:54,USOUSD,Buy,0.010,0.00000,0.00000,77.62700,77.80200,0.0000,0.0000,17.5,1.75,0.08,"",0,03:11:07:50,,,,,,,,,,,,
,111793835,23/02/2024 18:47,26/02/2024 22:05,USOUSD,Buy,0.010,0.00000,0.00000,77.12200,77.85200,0.0000,0.0000,73.0,7.30,0.32,"",0,03:03:17:18,,,,,,,,,,,,
,112718954,26/02/2024 18:22,26/02/2024 20:08,USOUSD,Buy,0.010,0.00000,78.16100,77.47800,78.16200,0.0000,0.0000,68.4,6.84,0.30,"[tp 78.161]",0,00:01:45:27,,,,,,,,,,,,
,111740852,23/02/2024 19:04,26/02/2024 18:17,USOUSD,Buy,0.010,0.00000,0.00000,76.90200,77.32200,0.0000,0.0000,42.0,4.20,0.18,"",0,02:23:12:34,,,,,,,,,,,,
,105070083,26/02/2024 18:10,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,800.00,0,"Deposit-TH-Xpay-CPS-APP",0,00:00:00:00,,,,,,,,,,,,
,112433959,26/02/2024 08:38,26/02/2024 16:54,USOUSD,Buy,0.010,0.00000,0.00000,76.41800,76.92200,0.0000,0.0000,50.4,5.04,0.38,"",0,00:08:16:32,,,,,,,,,,,,
,108713667,26/02/2024 09:57,26/02/2024 16:06,USOUSD,Buy,0.010,0.00000,0.00000,76.21800,76.74200,0.0000,0.0000,52.4,5.24,0.40,"",0,00:06:09:49,,,,,,,,,,,,
,111079847,25/02/2024 22:15,26/02/2024 11:47,ETHUSD,Sell,0.020,0.00000,0.00000,3117.33000,3044.05000,0.0000,0.0000,7328.0,14.66,1.13,"",0,00:13:31:52,94.8,12h 49m,3248.0,0.15,7893.0,0.0,-1217.0,-0.0,86.6,93.8,-565.00,0.00
,108653450,15/02/2024 05:23,26/02/2024 08:37,BTCUSD,Sell,0.010,0.00000,0.00000,52279.48000,51503.21000,0.0000,0.0000,776.3,7.76,0.60,"",0,11:03:14:17,93.3,10d 9h ,1490.5,0.39,1462.48,14.6248,-573.64,-5.7364,71.8,66.3,-686.18,-6.86
,112327659,25/02/2024 16:40,25/02/2024 16:40,BTCUSD,Buy,0.020,0.00000,0.00000,51714.47000,51700.29000,0.0000,0.0000,-14.2,-0.28,-0.02,"",0,00:00:00:12,,,,,,,,,,,,
,110941103,22/02/2024 09:18,23/02/2024 18:16,ETHUSD,Sell,0.010,0.00000,0.00000,2967.05000,2908.33000,0.0000,0.0000,5872.0,5.88,0.46,"",0,01:08:57:57,54.1,17h 50m,8891.0,1.10,5872.0,0.0,-6481.0,-0.0,47.5,100.0,0.00,0.00
,110920647,23/02/2024 16:40,23/02/2024 17:43,USOUSD,Buy,0.010,0.00000,0.00000,76.92700,77.37600,0.0000,0.0000,44.9,4.49,0.35,"",0,00:01:02:56,,,,,,,,,,,,
,111103169,22/02/2024 13:46,22/02/2024 16:48,USOUSD,Buy,0.010,0.00000,0.00000,78.00000,78.27400,0.0000,0.0000,27.4,2.74,0.21,"",0,00:03:02:07,,,,,,,,,,,,
,110906960,22/02/2024 01:47,22/02/2024 03:48,ETHUSD,Sell,0.020,0.00000,0.00000,2972.49000,2921.34000,0.0000,0.0000,5115.0,10.23,0.80,"",0,00:02:01:21,100.0,2h 1m,2891.0,0.00,6570.0,0.0,0.0,0.0,100.0,77.9,-1455.00,0.00
,110434548,21/02/2024 01:46,21/02/2024 22:10,USOUSD,Buy,0.010,0.00000,0.00000,77.44400,78.02300,0.0000,0.0000,57.9,5.79,0.46,"",0,00:20:23:33,,,,,,,,,,,,
,110145490,20/02/2024 15:34,21/02/2024 16:36,BTCUSD,Sell,0.010,0.00000,0.00000,52624.78000,50799.93000,0.0000,0.0000,1824.9,18.25,1.46,"",0,01:01:01:19,100.0,1d 1h ,1612.02,0.00,1824.85,18.2485,0.0,0.0,100.0,100.0,0.05,0.00
,110532811,21/02/2024 10:55,21/02/2024 15:06,USOUSD,Buy,0.010,0.00000,0.00000,76.65900,77.24300,0.0000,0.0000,58.4,5.84,0.47,"",0,00:04:11:35,,,,,,,,,,,,
,110358888,20/02/2024 20:38,21/02/2024 13:57,ETHUSD,Sell,0.010,0.00000,0.00000,2920.70000,2890.42000,0.0000,0.0000,3028.0,3.03,0.24,"",0,00:17:19:41,22.6,3h 54m,10339.0,3.26,3168.0,0.0,-10339.0,-0.0,23.5,99.0,-140.00,0.00
,108934248,20/02/2024 15:36,21/02/2024 13:55,BTCUSD,Sell,0.010,0.00000,0.00000,52832.63000,50951.93000,0.0000,0.0000,1880.7,18.81,1.54,"",0,00:22:18:28,100.0,22h 18m,1612.02,0.00,1961.42,19.6142,0.0,0.0,100.0,95.9,-80.72,-0.81
