Tags,Ticket,Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USC),Min(pips),Min(USC),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USC)
,182593010,04/05/2026 18:22,04/05/2026 19:10,XAUUSD,Buy,0.500,0.00000,0.00000,4515.28000,4500.73000,0.0000,0.0000,-1455.0,-727.50,-91.14,"[so 15.66%/70.73/451.53]",0,00:00:48:46,,,,,,,,,,,,
,182585839,04/05/2026 13:16,04/05/2026 19:10,XAUUSD,Buy,0.500,0.00000,0.00000,4538.75000,4502.90000,0.0000,0.0000,-3585.0,-1792.50,-69.19,"[so 19.80%/179.23/905.40]",0,00:05:54:33,60.9,3h 35m,7159.0,1.00,3574.0,1787.0,-3585.0,-1792.5,49.9,0.0,-7159.00,-3579.50
,182579270,04/05/2026 13:08,04/05/2026 19:10,XAUUSD,Buy,0.500,0.00000,0.00000,4544.48000,4503.18000,0.0000,0.0000,-4130.0,-2065.00,-44.35,"[so 15.24%/207.23/1359.85]",0,00:06:02:16,62.5,3h 46m,7131.0,1.38,3001.0,1500.5,-4130.0,-2065.0,42.1,0.0,-7131.00,-3565.50
,182234534,04/05/2026 13:03,04/05/2026 19:10,XAUUSD,Buy,0.500,0.00000,0.00000,4563.99000,4504.18000,0.0000,0.0000,-5981.0,-2990.50,-39.11,"[so 19.67%/357.23/1816.25]",0,00:06:06:51,33.4,2h 2m,7031.0,5.70,1050.0,525.0,-5981.0,-2990.5,14.9,0.0,-7031.00,-3515.50
,182568155,04/05/2026 13:03,04/05/2026 19:09,XAUUSD,Buy,0.500,0.00000,0.00000,4568.24000,4504.52000,0.0000,0.0000,-6372.0,-3186.00,-29.41,"[so 18.71%/425.23/2273.07]",0,00:06:05:42,20.9,1h 16m,6997.0,10.20,625.0,312.5,-6372.0,-3186.0,8.9,0.0,-6997.00,-3498.50
,182568154,04/05/2026 13:03,04/05/2026 19:09,XAUUSD,Buy,0.500,0.00000,0.00000,4568.24000,4504.85000,0.0000,0.0000,-6339.0,-3169.50,-22.64,"[so 18.60%/507.73/2729.90]",0,00:06:05:42,20.9,1h 16m,6964.0,10.15,625.0,312.5,-6339.0,-3169.5,9.0,0.0,-6964.00,-3482.00
,182505271,04/05/2026 10:59,04/05/2026 19:09,XAUUSD,Buy,0.500,0.00000,0.00000,4578.70000,4505.25000,0.0000,0.0000,-7345.0,-3672.50,-20.78,"[so 19.69%/627.73/3187.77]",0,00:08:09:16,6.1,29m,7621.0,26.67,276.0,138.0,-7345.0,-3672.5,3.6,0.0,-7621.00,-3810.50
,182427456,04/05/2026 05:31,04/05/2026 19:09,XAUUSD,Buy,0.500,0.00000,0.00000,4592.85000,4505.12000,0.0000,0.0000,-8773.0,-4386.50,-19.88,"[so 15.96%/582.23/3647.05]",0,00:13:37:43,18.6,2h 32m,10612.0,4.77,1839.0,919.5,-8773.0,-4386.5,17.3,0.0,-10612.00,-5306.00
,182427454,04/05/2026 05:31,04/05/2026 19:09,XAUUSD,Buy,0.500,0.00000,0.00000,4593.03000,4505.11000,0.0000,0.0000,-8792.0,-4396.00,-16.62,"[so 14.08%/578.23/4106.36]",0,00:13:37:43,18.6,2h 32m,10613.0,4.83,1821.0,910.5,-8792.0,-4396.0,17.2,0.0,-10613.00,-5306.50
,182229432,01/05/2026 22:42,04/05/2026 19:09,XAUUSD,Buy,0.500,0.00000,0.00000,4614.75000,4505.08000,0.0000,-33.5500,-10967.0,-5517.05,-17.25,"[so 12.36%/564.73/4567.83]",0,02:20:27:05,3.0,2h 3m,11561.0,18.48,594.0,297.0,-10967.0,-5483.5,5.1,0.0,-11561.00,-5780.50
,182139743,01/05/2026 17:45,04/05/2026 19:09,XAUUSD,Buy,0.500,0.00000,0.00000,4631.82000,4505.15000,0.0000,-33.5500,-12667.0,-6367.05,-16.61,"[so 15.20%/764.73/5031.01]",0,03:01:23:55,1.4,1h 1m,13394.0,17.45,727.0,363.5,-12667.0,-6333.5,5.4,0.0,-13394.00,-6697.00
,182134959,01/05/2026 17:37,04/05/2026 19:08,XAUUSD,Buy,0.500,0.00000,0.00000,4638.20000,4508.61000,0.0000,-33.5500,-12959.0,-6513.05,-14.52,"[so 18.79%/1032.73/5494.83]",0,03:01:30:06,0.7,30m,13048.0,147.06,89.0,44.5,-12959.0,-6479.5,0.7,0.0,-13048.00,-6524.00
,186489312,04/05/2026 13:16,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,13831.00,0,"Transfer from Wallet",0,00:00:00:00,,,,,,,,,,,,
,182575809,04/05/2026 13:06,04/05/2026 13:08,XAUUSD,Sell,0.500,0.00000,0.00000,4551.72000,4544.20000,0.0000,0.0000,752.0,376.00,1.23,"",0,00:00:02:01,,,,,,,,,,,,
,182575804,04/05/2026 13:06,04/05/2026 13:08,XAUUSD,Sell,0.500,0.00000,0.00000,4551.22000,4544.21000,0.0000,0.0000,701.0,350.50,1.16,"",0,00:00:02:01,,,,,,,,,,,,
