Tags,Ticket,Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USC),Min(pips),Min(USC),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USC)
,246592705,21/01/2026 16:10,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,5000.00,0,"Deposit-TH-QR-CPS-APP",0,00:00:00:00,,,,,,,,,,,,
,249724485,15/01/2026 03:52,21/01/2026 09:38,CL-OIL,Buy,0.500,0.00000,0.00000,60.10900,59.49800,0.0000,0.0000,-61.1,-305.50,-99.77,"[so 1.16%/0.70/60.11]",0,06:05:45:45,,,,,,,,,,,,
,248888246,14/01/2026 22:02,21/01/2026 09:09,CL-OIL,Buy,0.500,0.00000,0.00000,60.96400,59.53800,0.0000,0.0000,-142.6,-713.00,-69.96,"[so 17.10%/20.70/121.07]",0,06:11:07:06,,,,,,,,,,,,
,254921523,21/01/2026 04:43,21/01/2026 09:09,XAUUSD,Sell,0.010,0.00000,0.00000,4837.11000,4837.80000,0.0000,0.0000,-69.0,-0.69,-0.07,"",0,00:04:26:02,0.0,0s,4664.0,5000.00,0.0,0.0,-4664.0,-46.64,0.0,98.5,-69.00,-0.69
,249429521,14/01/2026 21:29,21/01/2026 09:08,CL-OIL,Buy,0.500,0.00000,0.00000,61.89400,59.55300,0.0000,0.0000,-234.1,-1170.50,-53.44,"[so 19.68%/37.92/192.64]",0,06:11:39:18,,,,,,,,,,,,
,255025873,21/01/2026 06:33,21/01/2026 09:03,XAUUSD,Sell,0.010,0.00000,0.00000,4852.73000,4841.49000,0.0000,0.0000,1124.0,11.24,0.52,"",0,00:02:30:13,40.0,1h 0m,2954.0,0.89,1559.0,15.59,-1395.0,-13.950000000000001,52.8,85.3,-435.00,-4.35
,255102342,21/01/2026 07:43,21/01/2026 09:03,XAUUSD,Sell,0.010,0.00000,0.00000,4871.89000,4842.02000,0.0000,0.0000,2987.0,29.87,1.39,"",0,00:01:20:14,100.0,1h 20m,843.0,0.00,2987.0,29.87,0.0,0.0,100.0,100.0,0.00,0.00
,254833236,21/01/2026 03:29,21/01/2026 04:00,XAUUSD,Sell,1.000,0.00000,0.00000,4825.22000,4840.78000,0.0000,0.0000,-1556.0,-1556.00,-41.99,"[so 18.10%/207.78/1148.01]",0,00:00:31:36,,,,,,,,,,,,
,253999834,20/01/2026 16:02,21/01/2026 03:57,XAUUSD,Sell,0.500,0.00000,0.00000,4744.69000,4836.79000,0.0000,0.0000,-9210.0,-4605.00,-55.41,"",0,00:11:55:02,0.0,0s,10037.0,0.00,0.0,0.0,-10037.0,-5018.5,0.0,8.2,-9210.00,-4605.00
,254862835,21/01/2026 03:48,21/01/2026 03:57,XAUUSD,Buy,1.000,0.00000,0.00000,4827.47000,4836.85000,0.0000,0.0000,938.0,938.00,12.72,"",0,00:00:08:43,,,,,,,,,,,,
,254769776,21/01/2026 02:50,21/01/2026 03:54,XAUUSD,Sell,1.000,0.00000,0.00000,4784.22000,4842.87000,0.0000,0.0000,-5865.0,-5865.00,-44.31,"[so 19.92%/322.78/1620.78]",0,00:01:04:54,0.0,0s,6084.0,10000.00,0.0,0.0,-6084.0,-6084.0,0.0,3.6,-5865.00,-5865.00
,254827818,21/01/2026 03:27,21/01/2026 03:54,XAUUSD,Sell,3.000,0.00000,0.00000,4819.15000,4839.43000,0.0000,0.0000,-2028.0,-6084.00,-31.49,"[so 19.08%/860.28/4509.39]",0,00:00:27:41,,,,,,,,,,,,
,254696180,20/01/2026 23:00,21/01/2026 03:30,XAUUSD,Sell,1.000,0.00000,0.00000,4758.15000,4836.59000,0.0000,0.0000,-7844.0,-7844.00,-28.88,"[so 18.43%/1183.78/6422.45]",0,00:04:30:14,0.0,0s,8471.0,10000.00,0.0,0.0,-8471.0,-8471.0,0.0,7.4,-7844.00,-7844.00
,254807839,21/01/2026 03:15,21/01/2026 03:30,XAUUSD,Sell,3.000,0.00000,0.00000,4808.83000,4835.78000,0.0000,0.0000,-2695.0,-8085.00,-22.94,"[so 18.37%/1710.28/9307.75]",0,00:00:15:02,,,,,,,,,,,,
,254818428,21/01/2026 03:20,21/01/2026 03:27,XAUUSD,Buy,3.000,0.00000,4819.65000,4814.98000,4819.79000,0.0000,0.0000,481.0,1443.00,4.27,"[tp 4819.65]",0,00:00:06:20,,,,,,,,,,,,
,245753019,21/01/2026 03:15,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,20000.00,0,"Deposit-TH-QR-CPS-APP",0,00:00:00:00,,,,,,,,,,,,
,253356864,20/01/2026 06:24,21/01/2026 03:15,XAUUSD,Sell,0.500,0.00000,0.00000,4684.20000,4810.61000,0.0000,0.0000,-12641.0,-6320.50,-31.40,"[so 18.78%/569.78/3034.33]",0,00:20:50:35,0.0,0s,15253.0,0.00,0.0,0.0,-15253.0,-7626.5,0.0,17.1,-12641.00,-6320.50
,254142795,20/01/2026 16:02,21/01/2026 03:14,XAUUSD,Sell,1.000,0.00000,0.00000,4745.74000,4810.09000,0.0000,0.0000,-6435.0,-6435.00,-24.23,"[so 18.97%/755.78/3983.48]",0,00:11:11:38,2.3,15m,9139.0,232.56,40.0,40.0,-9099.0,-9099.0,0.4,29.1,-6475.00,-6475.00
,253884322,20/01/2026 09:30,21/01/2026 03:14,XAUUSD,Sell,1.000,0.00000,0.00000,4718.94000,4809.56000,0.0000,0.0000,-9062.0,-9062.00,-25.44,"[so 19.64%/967.78/4927.27]",0,00:17:44:03,0.0,0s,11779.0,0.00,0.0,0.0,-11779.0,-11779.0,0.0,23.1,-9062.00,-9062.00
,253762852,20/01/2026 07:43,21/01/2026 03:14,XAUUSD,Sell,1.000,0.00000,0.00000,4705.09000,4809.52000,0.0000,0.0000,-10443.0,-10443.00,-22.67,"[so 16.83%/987.78/5868.29]",0,00:19:30:32,0.0,0s,13164.0,0.00,0.0,0.0,-13164.0,-13164.0,0.0,20.7,-10443.00,-10443.00
,253685848,20/01/2026 06:38,21/01/2026 03:14,XAUUSD,Sell,1.000,0.00000,0.00000,4689.80000,4808.99000,0.0000,0.0000,-11919.0,-11919.00,-20.55,"[so 19.19%/1305.78/6806.25]",0,00:20:35:37,0.0,0s,14693.0,0.00,0.0,0.0,-14693.0,-14693.0,0.0,18.9,-11919.00,-11919.00
,254306934,20/01/2026 16:22,21/01/2026 03:14,XAUUSD,Sell,2.000,0.00000,0.00000,4746.24000,4808.46000,0.0000,0.0000,-6222.0,-12444.00,-17.67,"[so 19.26%/1676.78/8704.74]",0,00:10:51:39,0.0,0s,9049.0,10000.00,0.0,0.0,-9049.0,-18098.0,0.0,31.2,-6222.00,-12444.00
,253458843,20/01/2026 01:49,21/01/2026 03:14,XAUUSD,Sell,2.000,0.00000,0.00000,4666.16000,4808.30000,0.0000,0.0000,-14214.0,-28428.00,-28.76,"[so 17.22%/1820.78/10571.21]",0,01:01:24:20,0.0,0s,17057.0,0.00,0.0,0.0,-17057.0,-34114.0,0.0,16.7,-14214.00,-28428.00
,245714640,21/01/2026 02:49,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,20000.00,0,"Deposit-TH-QR-CPS-APP",0,00:00:00:00,,,,,,,,,,,,
,245649460,21/01/2026 00:01,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,20000.00,0,"Deposit-TH-QR-CPS-APP",0,00:00:00:00,,,,,,,,,,,,
,245494267,20/01/2026 18:48,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,10000.00,0,"Deposit-TH-QR-CPS-APP",0,00:00:00:00,,,,,,,,,,,,
,251900737,19/01/2026 01:00,20/01/2026 17:02,CL-OIL,Buy,0.500,0.00000,0.00000,58.94400,60.29800,0.0000,0.0000,135.4,677.00,1.41,"",0,01:16:02:32,,,,,,,,,,,,
,254112840,20/01/2026 13:55,20/01/2026 14:34,XAUUSD,Sell,1.000,0.00000,0.00000,4730.95000,4726.68000,0.0000,0.0000,427.0,427.00,0.89,"",0,00:00:39:14,,,,,,,,,,,,
,244973031,20/01/2026 12:02,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,15000.00,0,"Deposit-TH-QR-CPS-APP",0,00:00:00:00,,,,,,,,,,,,
,244818136,20/01/2026 09:23,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,10000.00,0,"Deposit-TH-QR-CPS-APP",0,00:00:00:00,,,,,,,,,,,,
,251989642,16/01/2026 17:33,16/01/2026 21:47,XAUUSD,Buy,0.500,0.00000,0.00000,4545.14000,4589.77000,0.0000,0.0000,4463.0,2231.50,10.87,"",0,00:04:13:23,100.0,4h 13m,1407.0,0.00,5052.0,2526.0,0.0,0.0,100.0,88.3,-589.00,-294.50
,251982351,16/01/2026 17:32,16/01/2026 21:47,XAUUSD,Buy,0.500,0.00000,0.00000,4556.55000,4589.77000,0.0000,0.0000,3322.0,1661.00,8.81,"",0,00:04:14:54,100.0,4h 14m,1407.0,0.00,3911.0,1955.5,0.0,0.0,100.0,84.9,-589.00,-294.50
,251967977,16/01/2026 17:29,16/01/2026 21:47,XAUUSD,Buy,0.500,0.00000,0.00000,4571.19000,4589.77000,0.0000,0.0000,1858.0,929.00,5.18,"",0,00:04:17:57,100.0,4h 17m,1407.0,0.00,2447.0,1223.5,0.0,0.0,100.0,75.9,-589.00,-294.50
,251965922,16/01/2026 17:28,16/01/2026 21:47,XAUUSD,Buy,0.500,0.00000,0.00000,4573.57000,4589.77000,0.0000,0.0000,1620.0,810.00,4.73,"",0,00:04:18:14,100.0,4h 18m,1407.0,0.00,2209.0,1104.5,0.0,0.0,100.0,73.3,-589.00,-294.50
,251706858,16/01/2026 15:12,16/01/2026 21:47,XAUUSD,Buy,0.500,0.00000,0.00000,4596.81000,4589.77000,0.0000,0.0000,-704.0,-352.00,-2.01,"",0,00:06:34:38,2.6,10m,7414.0,2.73,1987.0,993.5,-5427.0,-2713.5,26.8,63.7,-2691.00,-1345.50
,251652894,16/01/2026 15:18,16/01/2026 21:47,XAUUSD,Buy,0.500,0.00000,0.00000,4584.41000,4589.77000,0.0000,0.0000,536.0,268.00,1.56,"",0,00:06:29:03,56.9,3h 41m,6781.0,1.61,2594.0,1297.0,-4187.0,-2093.5,38.3,69.7,-2058.00,-1029.00
,251631868,16/01/2026 14:08,16/01/2026 21:47,XAUUSD,Buy,0.500,0.00000,0.00000,4611.09000,4589.77000,0.0000,0.0000,-2132.0,-1066.00,-5.83,"",0,00:07:38:43,5.3,24m,7723.0,7.90,868.0,434.0,-6855.0,-3427.5,11.2,61.2,-3000.00,-1500.00
,250593439,15/01/2026 16:26,16/01/2026 15:12,XAUUSD,Sell,1.000,0.00000,0.00000,4604.58000,4596.87000,0.0000,0.0000,771.0,771.00,4.41,"",0,00:22:46:11,40.3,9h 10m,3019.0,0.93,1792.0,1792.0,-1672.0,-1672.0,51.7,70.5,-1021.00,-1021.00
,250784989,15/01/2026 18:14,16/01/2026 15:12,XAUUSD,Sell,0.500,0.00000,0.00000,4621.82000,4597.06000,0.0000,0.0000,2476.0,1238.00,7.61,"",0,00:20:57:32,100.0,20h 57m,3019.0,0.00,3516.0,1758.0,0.0,0.0,100.0,70.4,-1040.00,-520.00
,249457235,15/01/2026 12:17,16/01/2026 14:24,CL-OIL,Buy,0.500,0.00000,0.00000,59.01400,60.02300,0.0000,0.0000,100.9,504.50,3.20,"",0,01:02:06:42,,,,,,,,,,,,
,250329000,15/01/2026 13:03,15/01/2026 15:33,XAUUSD,Sell,1.000,0.00000,0.00000,4619.50000,4595.14000,0.0000,0.0000,2436.0,2436.00,18.28,"",0,00:02:29:18,100.0,2h 29m,2888.0,0.00,3204.0,3204.0,0.0,0.0,100.0,76.0,-768.00,-768.00
,248764219,14/01/2026 22:06,15/01/2026 02:20,CL-OIL,Buy,0.500,0.00000,0.00000,60.05400,60.68300,0.0000,0.0000,62.9,314.50,2.42,"",0,00:04:13:31,,,,,,,,,,,,
,249435813,14/01/2026 21:42,15/01/2026 02:19,XAUUSD,Sell,1.000,0.00000,0.00000,4639.81000,4616.79000,0.0000,0.0000,2302.0,2302.00,21.50,"",0,00:04:37:08,100.0,4h 37m,2518.0,0.00,4820.0,4820.0,0.0,0.0,100.0,47.8,-2518.00,-2518.00
,248832166,14/01/2026 13:18,14/01/2026 21:29,CL-OIL,Buy,0.500,0.00000,0.00000,61.62400,61.85800,0.0000,0.0000,23.4,117.00,1.10,"",0,00:08:10:49,,,,,,,,,,,,
,249127652,14/01/2026 17:05,14/01/2026 17:17,XAUUSD,Buy,0.500,0.00000,0.00000,4605.98000,4619.59000,0.0000,0.0000,1361.0,680.50,6.87,"",0,00:00:11:43,,,,,,,,,,,,
,248623144,14/01/2026 09:00,14/01/2026 16:39,XAUUSD,Sell,0.500,0.00000,0.00000,4635.56000,4618.69000,0.0000,0.0000,1687.0,843.50,9.30,"",0,00:07:39:44,81.4,6h 14m,1829.0,0.12,3036.0,1518.0,-356.0,-178.0,89.5,60.2,-1349.00,-674.50
,247822932,13/01/2026 16:45,14/01/2026 13:18,CL-OIL,Buy,0.500,0.00000,0.00000,60.97400,61.59800,0.0000,0.0000,62.4,312.00,3.56,"",0,00:20:33:03,,,,,,,,,,,,
,248477221,14/01/2026 08:55,14/01/2026 12:18,CL-OIL,Buy,0.500,0.00000,0.00000,60.53400,61.14800,0.0000,0.0000,61.4,307.00,3.63,"",0,00:03:23:18,,,,,,,,,,,,
,248224351,13/01/2026 22:35,14/01/2026 03:21,XAUUSD,Buy,0.500,0.00000,0.00000,4572.17000,4615.44000,0.0000,0.0000,4327.0,2163.50,34.43,"",0,00:04:46:32,94.8,4h 31m,658.0,0.00,4985.0,2492.5,0.0,0.0,100.0,86.8,-658.00,-329.00
,248219286,13/01/2026 22:33,14/01/2026 03:21,XAUUSD,Buy,1.000,0.00000,0.00000,4582.22000,4615.04000,0.0000,0.0000,3282.0,3282.00,109.34,"",0,00:04:48:16,93.2,4h 28m,698.0,0.00,3980.0,3980.0,0.0,0.0,100.0,82.5,-698.00,-698.00
,248188736,13/01/2026 21:21,13/01/2026 22:33,XAUUSD,Buy,1.000,4580.08000,0.00000,4592.25000,4579.18000,0.0000,0.0000,-1307.0,-1307.00,-30.33,"[sl 4580.08]",0,00:01:11:57,0.0,0s,1307.0,1428.57,0.0,0.0,-1307.0,-1307.0,0.0,0.0,-1307.00,-1307.00
,247939219,13/01/2026 17:41,13/01/2026 19:58,XAUUSD,Buy,1.000,4591.61000,0.00000,4609.04000,4591.52000,0.0000,0.0000,-1752.0,-1752.00,-28.91,"[sl 4591.61]",0,00:02:16:33,0.0,0s,2364.0,2500.00,0.0,0.0,-2364.0,-2364.0,0.0,25.9,-1752.00,-1752.00
,247510005,13/01/2026 11:42,13/01/2026 16:44,CL-OIL,Buy,0.500,0.00000,60.92400,60.43900,60.93300,0.0000,0.0000,49.4,247.00,4.25,"[tp 60.924]",0,00:05:02:33,,,,,,,,,,,,
,247481240,13/01/2026 10:55,13/01/2026 11:42,CL-OIL,Buy,0.500,0.00000,0.00000,59.98400,60.39800,0.0000,0.0000,41.4,207.00,3.69,"",0,00:00:46:36,,,,,,,,,,,,
,246925655,12/01/2026 22:34,13/01/2026 10:55,CL-OIL,Buy,0.500,0.00000,0.00000,59.36900,59.95300,0.0000,0.0000,58.4,292.00,5.49,"",0,00:12:21:14,,,,,,,,,,,,
,238151980,13/01/2026 00:50,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,57.00,0,"Cash Adj-Rollover-CL-OIL",0,00:00:00:00,,,,,,,,,,,,
,246507552,12/01/2026 15:40,12/01/2026 22:34,CL-OIL,Buy,0.500,0.00000,0.00000,58.85400,59.33300,0.0000,0.0000,47.9,239.50,4.77,"",0,00:06:54:15,,,,,,,,,,,,
,237708585,12/01/2026 15:39,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,5000.00,0,"Deposit-TH-QR-CPS-APP",0,00:00:00:00,,,,,,,,,,,,
,240906172,05/01/2026 17:35,06/01/2026 03:03,XAUUSD,Buy,1.000,0.00000,0.00000,4443.02000,4428.57000,0.0000,0.0000,-1445.0,-1445.00,-98.75,"[so 2.06%/18.28/888.60]",0,00:09:27:07,63.2,5h 58m,3493.0,0.71,2048.0,2048.0,-1445.0,-1445.0,58.6,0.0,-3493.00,-3493.00
,240861556,05/01/2026 17:03,06/01/2026 03:03,XAUUSD,Buy,1.000,0.00000,0.00000,4450.51000,4428.57000,0.0000,0.0000,-2194.0,-2194.00,-59.99,"[so 1.37%/24.28/1778.71]",0,00:09:59:28,15.0,1h 29m,3493.0,1.69,1299.0,1299.0,-2194.0,-2194.0,37.2,0.0,-3493.00,-3493.00
,240651599,05/01/2026 14:47,05/01/2026 17:36,CL-OIL,Buy,0.500,0.00000,0.00000,57.78400,58.02300,0.0000,0.0000,23.9,119.50,3.38,"",0,00:02:48:50,,,,,,,,,,,,
,240827984,05/01/2026 16:46,05/01/2026 17:03,XAUUSD,Sell,0.500,4450.08000,0.00000,4433.10000,4450.12000,0.0000,0.0000,-1702.0,-851.00,-19.39,"[sl 4450.08]",0,00:00:16:30,,,,,,,,,,,,
,240660552,05/01/2026 14:55,05/01/2026 17:03,XAUUSD,Sell,0.500,4450.08000,0.00000,4409.77000,4450.12000,0.0000,0.0000,-4035.0,-2017.50,-31.49,"[sl 4450.08]",0,00:02:07:31,0.0,0s,4035.0,5000.00,0.0,0.0,-4035.0,-2017.5,0.0,0.0,-4035.00,-2017.50
,238756209,31/12/2025 22:41,05/01/2026 16:47,CL-OIL,Buy,0.500,0.00000,0.00000,57.46400,58.03300,0.0000,0.0000,56.9,284.50,4.65,"",0,04:18:06:50,,,,,,,,,,,,
,239302725,02/01/2026 11:40,05/01/2026 16:47,CL-OIL,Buy,0.500,0.00000,0.00000,57.09400,58.04300,0.0000,0.0000,94.9,474.50,8.40,"",0,03:05:07:00,,,,,,,,,,,,
,239628419,05/01/2026 10:27,05/01/2026 11:56,CL-OIL,Buy,0.500,0.00000,0.00000,56.52900,57.38800,0.0000,0.0000,85.9,429.50,8.23,"",0,00:01:28:49,,,,,,,,,,,,
,239630979,02/01/2026 17:11,05/01/2026 02:45,XAUUSD,Buy,0.250,0.00000,0.00000,4337.21000,4385.84000,0.0000,0.0000,4863.0,1215.75,30.38,"",0,02:09:33:56,7.9,4h 32m,2305.0,0.34,6856.0,1714.0,-2305.0,-576.25,74.8,78.2,-1993.00,-498.25
,239714095,02/01/2026 18:17,05/01/2026 02:45,XAUUSD,Buy,0.250,0.00000,0.00000,4319.30000,4385.68000,0.0000,0.0000,6638.0,1659.50,70.84,"",0,02:08:28:27,98.3,2d 7h ,2009.0,0.01,8647.0,2161.75,-97.0,-24.25,98.9,77.0,-2009.00,-502.25
,239589224,02/01/2026 16:49,02/01/2026 17:05,XAUUSD,Sell,0.250,0.00000,0.00000,4361.78000,4342.73000,0.0000,0.0000,1905.0,476.25,25.52,"",0,00:00:15:28,,,,,,,,,,,,
,239452868,02/01/2026 15:20,02/01/2026 15:41,XAUUSD,Sell,0.250,0.00000,0.00000,4391.47000,4370.68000,0.0000,0.0000,2079.0,519.75,38.60,"",0,00:00:20:39,,,,,,,,,,,,
,229952904,31/12/2025 22:40,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,1337.00,0,"Transfer In from 143041",0,00:00:00:00,,,,,,,,,,,,
,216635303,11/12/2025 09:29,22/12/2025 18:01,CL-OIL,Buy,0.500,0.00000,0.00000,58.01900,57.56800,0.0000,0.0000,-45.1,-225.50,-95.95,"[so 16.43%/9.53/58.02]",0,11:08:32:06,,,,,,,,,,,,
,216419776,11/12/2025 05:30,22/12/2025 17:59,CL-OIL,Buy,0.500,0.00000,0.00000,58.47400,57.58800,0.0000,0.0000,-88.6,-443.00,-65.34,"[so 16.77%/19.53/116.49]",0,11:12:29:24,,,,,,,,,,,,
,212647713,08/12/2025 20:13,22/12/2025 17:59,CL-OIL,Buy,0.500,0.00000,0.00000,58.99400,57.59800,0.0000,0.0000,-139.6,-698.00,-50.73,"[so 16.83%/29.53/175.49]",0,13:21:46:28,,,,,,,,,,,,
,212316421,08/12/2025 12:05,22/12/2025 17:59,CL-OIL,Buy,0.500,0.00000,0.00000,59.58400,57.60800,0.0000,0.0000,-197.6,-988.00,-41.79,"[so 18.94%/44.53/235.07]",0,14:05:53:33,,,,,,,,,,,,
,228028078,22/12/2025 05:45,22/12/2025 17:57,XAUUSD,Sell,0.250,0.00000,0.00000,4392.91000,4434.82000,0.0000,0.0000,-4191.0,-1047.75,-30.71,"[so 18.59%/84.53/454.72]",0,00:12:11:55,0.0,0s,4583.0,5000.00,0.0,0.0,-4583.0,-1145.75,0.0,8.6,-4191.00,-1047.75
,211018433,05/12/2025 18:25,22/12/2025 17:57,CL-OIL,Buy,0.500,0.00000,0.00000,60.12400,57.63800,0.0000,0.0000,-248.6,-1243.00,-26.70,"[so 19.19%/98.78/514.85]",0,16:23:32:16,,,,,,,,,,,,
,227306139,22/12/2025 03:00,22/12/2025 17:56,XAUUSD,Sell,0.250,0.00000,0.00000,4365.96000,4434.54000,0.0000,0.0000,-6858.0,-1714.50,-26.92,"[so 19.44%/142.53/733.14]",0,00:14:56:49,0.0,0s,7278.0,10000.00,0.0,0.0,-7278.0,-1819.5,0.0,5.8,-6858.00,-1714.50
,227899964,22/12/2025 02:27,22/12/2025 17:55,XAUUSD,Sell,0.250,0.00000,0.00000,4363.15000,4433.54000,0.0000,0.0000,-7039.0,-1759.75,-21.65,"[so 19.61%/186.53/951.30]",0,00:15:28:44,0.0,0s,7559.0,10000.00,0.0,0.0,-7559.0,-1889.75,0.0,6.9,-7039.00,-1759.75
,227294401,19/12/2025 17:03,22/12/2025 17:55,XAUUSD,Sell,0.250,0.00000,0.00000,4334.24000,4433.61000,0.0000,0.0000,-9937.0,-2484.25,-23.41,"[so 19.80%/231.28/1168.01]",0,03:00:52:34,0.0,0s,10450.0,0.00,0.0,0.0,-10450.0,-2612.5,0.0,4.9,-9937.00,-2484.25
,223646412,17/12/2025 13:07,22/12/2025 17:55,XAUUSD,Sell,0.250,0.00000,0.00000,4319.38000,4433.14000,0.0000,0.0000,-11376.0,-2844.00,-21.13,"[so 17.49%/279.78/1600.02]",0,05:04:47:59,1.7,2h 7m,12248.0,38.31,312.0,78.0,-11936.0,-2984.0,2.5,4.6,-11688.00,-2922.00
,222993613,17/12/2025 03:34,22/12/2025 17:55,XAUUSD,Sell,0.250,0.00000,0.00000,4320.66000,4433.20000,0.0000,0.0000,-11254.0,-2813.50,-17.29,"[so 19.67%/272.28/1384.05]",0,05:14:20:54,6.0,8h 3m,12248.0,26.88,440.0,110.0,-11808.0,-2952.0,3.6,4.5,-11694.00,-2923.50
,217533582,11/12/2025 19:02,22/12/2025 17:52,XAUUSD,Sell,0.200,0.00000,0.00000,4273.94000,4432.40000,0.0000,0.0000,-15846.0,-3169.20,-16.30,"[so 19.95%/353.28/1770.97]",0,10:22:50:33,2.0,5h 15m,17223.0,22.22,743.0,148.6,-16480.0,-3296.0,4.3,3.7,-16589.00,-3317.80
,217397937,11/12/2025 17:53,22/12/2025 17:52,XAUUSD,Sell,0.250,0.00000,0.00000,4258.60000,4432.24000,0.0000,0.0000,-17364.0,-4341.00,-18.25,"[so 19.81%/392.98/1983.90]",0,10:23:59:06,0.0,0s,18014.0,0.00,0.0,0.0,-18014.0,-4503.5,0.0,3.6,-17364.00,-4341.00
,220369939,15/12/2025 12:09,22/12/2025 14:57,CL-OIL,Buy,0.500,0.00000,0.00000,57.20400,57.70800,0.0000,0.0000,50.4,252.00,1.07,"",0,07:02:48:16,,,,,,,,,,,,
,219013241,12/12/2025 17:59,22/12/2025 14:57,CL-OIL,Buy,0.500,0.00000,0.00000,57.05400,57.70800,0.0000,0.0000,65.4,327.00,1.41,"",0,09:20:58:21,,,,,,,,,,,,
,220476120,15/12/2025 17:38,22/12/2025 14:57,CL-OIL,Buy,0.500,0.00000,0.00000,56.63900,57.70800,0.0000,0.0000,106.9,534.50,2.36,"",0,06:21:18:20,,,,,,,,,,,,
,217206930,11/12/2025 16:38,22/12/2025 09:01,XAUUSD,Sell,0.250,0.00000,0.00000,4241.49000,4420.37000,0.0000,0.0000,-17888.0,-4472.00,-16.48,"[so 19.97%/472.63/2366.87]",0,10:16:22:49,0.0,0s,17888.0,0.00,0.0,0.0,-17888.0,-4472.0,0.0,0.0,-17888.00,-4472.00
,217173767,11/12/2025 16:25,22/12/2025 09:01,XAUUSD,Sell,0.250,0.00000,0.00000,4228.35000,4420.07000,0.0000,0.0000,-19172.0,-4793.00,-15.01,"[so 18.94%/520.03/2746.08]",0,10:16:35:41,0.0,0s,19172.0,0.00,0.0,0.0,-19172.0,-4793.0,0.0,0.0,-19172.00,-4793.00
,213003698,08/12/2025 18:29,22/12/2025 09:01,XAUUSD,Sell,0.200,0.00000,0.00000,4194.97000,4420.14000,0.0000,0.0000,-22517.0,-4503.40,-12.36,"[so 19.85%/503.23/2534.67]",0,13:14:31:48,4.9,15h 59m,24021.0,14.99,1504.0,300.8,-22517.0,-4503.400000000001,6.3,0.0,-24021.00,-4804.20
,203065513,28/11/2025 15:07,22/12/2025 09:00,XAUUSD,Sell,0.200,0.00000,0.00000,4176.26000,4420.16000,0.0000,0.0000,-24390.0,-4878.00,-11.81,"[so 19.78%/576.18/2913.13]",0,23:17:52:14,0.7,3h 59m,25076.0,35.59,686.0,137.20000000000002,-24390.0,-4878.0,2.7,0.0,-25076.00,-5015.20
,200278945,26/11/2025 05:45,22/12/2025 09:00,XAUUSD,Sell,0.200,0.00000,0.00000,4166.47000,4420.16000,0.0000,0.0000,-25369.0,-5073.80,-10.94,"[so 19.36%/596.18/3079.79]",0,26:03:14:17,5.8,1d 12h ,27268.0,13.37,1899.0,379.8,-25369.0,-5073.8,7.0,0.0,-27268.00,-5453.60
,198521247,25/11/2025 04:45,22/12/2025 09:00,XAUUSD,Sell,0.200,0.00000,0.00000,4152.57000,4420.15000,0.0000,0.0000,-26758.0,-5351.60,-10.34,"[so 19.69%/639.23/3245.90]",0,27:04:14:24,2.5,16h 18m,29695.0,9.12,2937.0,587.4,-26758.0,-5351.6,9.9,0.0,-29695.00,-5939.00
,198296032,25/11/2025 01:09,22/12/2025 09:00,XAUUSD,Sell,0.200,0.00000,0.00000,4134.36000,4420.03000,0.0000,0.0000,-28567.0,-5713.40,-9.94,"[so 19.88%/678.23/3411.27]",0,27:07:50:56,2.5,16h 23m,29683.0,25.64,1116.0,223.20000000000002,-28567.0,-5713.400000000001,3.8,0.0,-29683.00,-5936.60
,197691826,24/11/2025 14:35,22/12/2025 09:00,XAUUSD,Sell,0.200,0.00000,0.00000,4075.44000,4419.91000,0.0000,0.0000,-34447.0,-6889.40,-10.71,"[so 19.85%/742.03/3739.09]",0,27:18:24:51,0.0,0s,34447.0,0.00,0.0,0.0,-34447.0,-6889.400000000001,0.0,0.0,-34447.00,-6889.40
,193494981,24/11/2025 20:52,22/12/2025 09:00,XAUUSD,Sell,0.200,0.00000,0.00000,4120.17000,4420.03000,0.0000,0.0000,-29986.0,-5997.20,-8.53,"[so 18.97%/678.23/3576.08]",0,27:12:07:06,0.0,0s,29986.0,0.00,0.0,0.0,-29986.0,-5997.200000000001,0.0,0.0,-29986.00,-5997.20
